longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household
-118.27,34.12,50,2037,440,1089,417,3.575,230600,4.884892086330935,0.21600392734413354,2.6115107913669067
-118.27,34.11,41,4138,1130,1859,1030,2.978,306800,4.01747572815534,0.27307878202029967,1.8048543689320389
-118.27,34.1,41,3729,740,1364,707,5.7778,412700,5.274398868458275,0.1984446232233843,1.9292786421499293
-118.27,34.09,52,3225,763,1559,710,3.9674,268800,4.542253521126761,0.2365891472868217,2.195774647887324
-118.27,34.09,52,2327,555,1048,491,3.7847,252300,4.739307535641548,0.238504512247529,2.134419551934827
-118.27,34.09,52,1079,222,439,201,4.625,230800,5.3681592039801,0.2057460611677479,2.18407960199005
-118.27,34.09,44,3646,912,1783,861,2.9709,225000,4.234610917537747,0.2501371365880417,2.0708478513356563
-118.27,34.08,46,3007,854,2587,814,2.7179,184300,3.694103194103194,0.28400399068839377,3.178132678132678
-118.27,34.08,43,962,253,658,244,3.2386,185000,3.942622950819672,0.262993762993763,2.69672131147541
-118.27,34.08,38,2265,801,2899,792,2.5521,157500,2.859848484848485,0.3536423841059603,3.6603535353535355
-118.27,34.08,35,1147,365,1016,296,2.3913,198800,3.875,0.3182214472537053,3.4324324324324325
-118.27,34.07,42,1175,428,1593,407,2.3438,213300,2.886977886977887,0.36425531914893616,3.914004914004914
-118.27,34.07,34,786,341,1239,320,2.3438,152100,2.45625,0.43384223918575066,3.871875
-118.27,34.07,33,1177,468,1533,430,2.3981,183300,2.7372093023255815,0.3976210705182668,3.5651162790697675
-118.27,34.07,32,1657,579,2071,598,2.1135,152500,2.770903010033445,0.3494266747133374,3.463210702341137
-118.27,34.07,27,1190,518,1795,422,1.7016,160000,2.8199052132701423,0.43529411764705883,4.253554502369668
-118.27,34.06,45,564,353,1172,319,1.494,187500,1.7680250783699059,0.625886524822695,3.6739811912225706
-118.27,34.06,33,1416,686,2013,614,1.9818,208300,2.3061889250814334,0.4844632768361582,3.278501628664495
-118.27,34.06,30,1771,788,2188,764,1.5885,154200,2.318062827225131,0.4449463579898362,2.863874345549738
-118.27,34.06,25,1714,1176,3723,1036,1.3241,112500,1.6544401544401544,0.6861143523920653,3.5936293436293436
-118.27,34.06,17,2124,1168,3915,1137,1.1346,137500,1.8680738786279683,0.5499058380414312,3.4432717678100264
-118.27,34.05,52,1292,864,2081,724,0.9563,275000,1.7845303867403315,0.6687306501547987,2.8743093922651934
-118.27,34.05,47,661,359,1406,307,1.3169,112500,2.1530944625407167,0.5431164901664145,4.579804560260587
-118.27,34.05,37,350,245,1122,248,2.7634,137500,1.4112903225806452,0.7,4.524193548387097
-118.27,34.05,25,1316,836,2796,784,1.7866,325000,1.6785714285714286,0.6352583586626139,3.566326530612245
-118.27,34.05,24,323,214,751,189,1.8304,225000,1.708994708994709,0.6625386996904025,3.9735449735449735
-118.27,34.05,12,535,328,1194,365,1.2012,275000,1.4657534246575343,0.6130841121495327,3.271232876712329
-118.27,34.04,13,1784,730,2158,682,1.7038,118100,2.6158357771260996,0.40919282511210764,3.164222873900293
-118.27,34.03,51,1280,422,1560,381,1.7115,125000,3.3595800524934383,0.3296875,4.094488188976378
-118.27,34.03,50,395,232,948,243,1.7546,175000,1.625514403292181,0.5873417721518988,3.9012345679012346
-118.27,34.02,40,561,284,662,205,0.9234,187500,2.7365853658536587,0.5062388591800356,3.229268292682927
-118.27,34.02,39,2004,633,3050,621,1.875,127300,3.2270531400966185,0.3158682634730539,4.911433172302737
-118.27,34.01,47,921,264,881,221,1.4327,114100,4.167420814479638,0.28664495114006516,3.986425339366516
-118.27,34.01,42,990,289,1167,281,1.4524,126800,3.5231316725978647,0.2919191919191919,4.153024911032029
-118.27,34.01,35,1672,556,2106,519,1.2206,129200,3.2215799614643545,0.33253588516746413,4.057803468208093
-118.27,34.01,35,1193,355,1784,341,1.8652,116100,3.498533724340176,0.297569153394803,5.231671554252199
-118.27,34.0,48,1869,461,1834,441,1.7052,107400,4.238095238095238,0.24665596575708934,4.158730158730159
-118.27,34.0,47,780,237,888,215,1.75,95800,3.627906976744186,0.3038461538461538,4.130232558139535
-118.27,34.0,46,1748,428,1707,409,2.148,103800,4.273838630806846,0.2448512585812357,4.17359413202934
-118.27,34.0,43,1258,381,1276,358,1.8917,106900,3.5139664804469275,0.30286168521462636,3.564245810055866
-118.27,34.0,40,2099,599,2311,529,1.852,101500,3.9678638941398865,0.28537398761314914,4.368620037807183
-118.27,33.99,41,656,162,730,170,1.8047,101800,3.8588235294117648,0.24695121951219512,4.294117647058823
-118.27,33.99,38,1407,447,1783,402,1.8086,97100,3.5,0.31769722814498935,4.435323383084577
-118.27,33.99,35,932,294,1153,282,1.4886,100000,3.3049645390070923,0.315450643776824,4.088652482269503
-118.27,33.99,30,504,140,529,123,1.9531,100000,4.097560975609756,0.2777777777777778,4.300813008130081
-118.27,33.98,45,1696,424,1502,429,1.3042,99200,3.953379953379953,0.25,3.501165501165501
-118.27,33.98,44,1722,457,2177,401,2.125,92500,4.29426433915212,0.2653890824622532,5.428927680798005
-118.27,33.98,39,2062,588,1933,570,1.3801,97000,3.617543859649123,0.2851600387972842,3.3912280701754387
-118.27,33.98,30,1966,584,2028,535,1.625,101500,3.674766355140187,0.2970498474059003,3.790654205607477
-118.27,33.97,45,1546,371,1186,366,1.64,96800,4.224043715846994,0.23997412677878396,3.240437158469945
-118.27,33.97,34,1462,394,1310,351,1.1557,90100,4.165242165242165,0.2694938440492476,3.7321937321937324
-118.27,33.96,38,977,295,1073,292,1.0208,86400,3.345890410958904,0.30194472876151485,3.6746575342465753
-118.27,33.96,34,1040,276,1083,255,1.6467,90900,4.078431372549019,0.2653846153846154,4.247058823529412
-118.27,33.95,43,1156,291,1074,299,1.8814,94900,3.8662207357859533,0.2517301038062284,3.591973244147157
-118.27,33.95,40,935,226,818,236,1.8798,101300,3.961864406779661,0.24171122994652405,3.4661016949152543
-118.27,33.95,39,1529,358,1154,357,1.2091,97900,4.282913165266106,0.2341399607586658,3.2324929971988796
-118.27,33.95,34,1261,315,1027,303,2.2946,88800,4.161716171617162,0.24980174464710547,3.3894389438943895
-118.27,33.95,29,1579,351,1056,322,2.3056,98500,4.903726708074534,0.22229259024699177,3.279503105590062
-118.27,33.94,39,2078,561,1901,504,1.1468,96900,4.123015873015873,0.2699711260827719,3.7718253968253967
-118.27,33.94,38,1314,318,1080,285,1.5872,89800,4.610526315789474,0.2420091324200913,3.789473684210526
-118.27,33.94,37,973,221,842,178,1.6645,94900,5.466292134831461,0.22713257965056527,4.730337078651686
-118.27,33.93,38,2073,500,1657,470,1.2098,88400,4.410638297872341,0.241196333815726,3.525531914893617
-118.27,33.93,36,1467,369,1247,347,1.8191,92700,4.227665706051873,0.25153374233128833,3.5936599423631126
-118.27,33.92,36,1465,346,1147,324,1.7262,88800,4.521604938271605,0.23617747440273038,3.5401234567901234
-118.27,33.92,35,1818,374,1444,372,2.745,106800,4.887096774193548,0.20572057205720573,3.881720430107527
-118.27,33.92,34,1178,260,1166,244,1.9185,93300,4.827868852459017,0.22071307300509338,4.778688524590164
-118.27,33.91,42,1786,358,1318,373,2.625,101100,4.7882037533512065,0.20044792833146696,3.5335120643431637
-118.27,33.91,37,3018,547,1720,512,2.7269,124100,5.89453125,0.18124585818422798,3.359375
-118.27,33.91,32,2238,471,1292,467,1.1705,110600,4.792291220556745,0.21045576407506703,2.766595289079229
-118.27,33.89,32,1969,397,1349,370,4.4659,138100,5.321621621621621,0.20162519045200608,3.645945945945946
-118.27,33.86,33,1685,333,1484,318,4.3527,167000,5.29874213836478,0.19762611275964392,4.666666666666667
-118.27,33.86,29,2587,489,2115,475,3.7466,168600,5.446315789473684,0.18902203324313877,4.4526315789473685
-118.27,33.86,26,1097,167,701,188,6.5799,196600,5.835106382978723,0.15223336371923427,3.728723404255319
-118.27,33.84,24,6303,1277,3728,1252,3.9227,208600,5.034345047923322,0.20260193558622877,2.977635782747604
-118.27,33.83,28,2152,415,1623,429,4.35,200500,5.016317016317016,0.1928438661710037,3.7832167832167833
-118.27,33.82,39,1357,249,763,229,4.25,200300,5.925764192139738,0.18349299926308033,3.331877729257642
-118.27,33.82,37,943,218,803,216,5.2287,191100,4.3657407407407405,0.23117709437963946,3.7175925925925926
-118.27,33.82,36,1593,334,1427,320,4.4015,166900,4.978125,0.20966729441305712,4.459375
-118.27,33.82,33,1596,337,1650,329,4.3687,173500,4.851063829787234,0.2111528822055138,5.015197568389058
-118.27,33.82,28,1642,434,1575,420,4.1292,201900,3.9095238095238094,0.26431181485992694,3.75
-118.27,33.81,42,865,208,811,218,3.8621,165300,3.967889908256881,0.24046242774566473,3.720183486238532
-118.27,33.81,38,1607,337,1130,334,4.4821,190700,4.811377245508982,0.20970752955818295,3.3832335329341316
-118.27,33.8,38,1446,327,980,319,3.35,177700,4.532915360501567,0.22614107883817428,3.072100313479624
-118.27,33.8,28,4698,902,3287,881,4.8508,215900,5.332576617480136,0.19199659429544488,3.7309875141884223
-118.27,33.79,39,1417,359,1450,367,2.8462,172000,3.861035422343324,0.25335215243472126,3.9509536784741144
-118.27,33.79,36,2218,561,1789,527,3.1613,182300,4.208728652751423,0.25293056807935077,3.3946869070208727
-118.27,33.79,31,1535,369,1291,340,2.9375,174000,4.514705882352941,0.24039087947882737,3.7970588235294116
-118.27,33.79,26,2109,651,2120,605,2.1447,158700,3.4859504132231405,0.30867709815078237,3.5041322314049586
-118.27,33.78,21,3354,1174,4426,1110,2.5262,167300,3.0216216216216214,0.3500298151460942,3.9873873873873875
-118.27,33.77,26,2272,694,2567,595,1.9964,150600,3.8184873949579834,0.30545774647887325,4.314285714285714
-118.28,34.76,19,3430,601,1817,571,4.7875,163600,6.007005253940456,0.1752186588921283,3.182136602451839
-118.28,34.26,32,1079,207,486,167,4.9833,213000,6.461077844311378,0.19184430027803523,2.910179640718563
-118.28,34.25,35,2045,450,1166,407,3.5214,197600,5.024570024570025,0.2200488997555012,2.864864864864865
-118.28,34.25,29,2559,787,1886,769,2.6036,162100,3.327698309492848,0.30754200859710823,2.4525357607282183
-118.28,34.24,32,2542,526,1278,493,4.45,263600,5.1561866125760645,0.2069236821400472,2.5922920892494927
-118.28,34.24,29,3390,580,1543,576,5.6184,316900,5.885416666666667,0.1710914454277286,2.6788194444444446
-118.28,34.18,52,2602,418,1137,419,5.3185,358000,6.210023866348449,0.1606456571867794,2.7136038186157516
-118.28,34.18,50,2195,336,878,309,6.884,365600,7.1035598705501615,0.1530751708428246,2.841423948220065
-118.28,34.18,47,2243,339,911,319,7.4046,446800,7.031347962382445,0.15113687026304057,2.8557993730407523
-118.28,34.17,52,2332,433,1135,440,5.5658,331200,5.3,0.18567753001715265,2.5795454545454546
-118.28,34.16,49,1393,290,605,282,2.9491,257400,4.939716312056738,0.208183776022972,2.145390070921986
-118.28,34.11,52,2036,348,775,332,5.4122,397500,6.132530120481928,0.17092337917485265,2.3343373493975905
-118.28,34.11,52,1803,437,787,388,4.5781,360500,4.646907216494846,0.24237382140876318,2.0283505154639174
-118.28,34.11,38,4453,1156,1830,1099,3.6181,495600,4.0518653321201095,0.2596002694812486,1.6651501364877161
-118.28,34.1,49,2843,880,2004,796,2.7875,217300,3.571608040201005,0.30953218431234614,2.5175879396984926
-118.28,34.1,49,1767,467,1066,438,3.0958,210900,4.034246575342466,0.26428975664968873,2.4337899543378994
-118.28,34.1,48,805,246,633,235,2.3421,200000,3.425531914893617,0.30559006211180123,2.6936170212765957
-118.28,34.1,44,2728,585,1227,567,4.0602,324000,4.811287477954145,0.21444281524926687,2.164021164021164
-118.28,34.09,52,2273,663,1480,597,2.3333,196500,3.8073701842546064,0.29168499780026397,2.4790619765494135
-118.28,34.09,49,3828,1197,2862,1009,2.4677,219200,3.7938553022794848,0.3126959247648903,2.836471754212091
-118.28,34.09,38,790,275,664,194,3.0357,175000,4.072164948453608,0.34810126582278483,3.422680412371134
-118.28,34.08,52,2465,773,2328,746,2.6178,203100,3.304289544235925,0.3135902636916836,3.1206434316353886
-118.28,34.08,42,997,374,982,372,2.9423,200000,2.6801075268817205,0.37512537612838515,2.639784946236559
-118.28,34.08,40,1630,543,1568,510,2.7366,169100,3.196078431372549,0.33312883435582824,3.074509803921569
-118.28,34.08,39,3162,896,1934,818,2.875,213500,3.8655256723716382,0.28336495888678054,2.3643031784841075
-118.28,34.07,41,1072,331,1111,314,1.9233,207100,3.4140127388535033,0.3087686567164179,3.538216560509554
-118.28,34.07,32,1777,536,1684,489,2.3636,190000,3.633946830265849,0.3016319639842431,3.443762781186094
-118.28,34.07,25,7522,3179,7221,2902,2.0173,177500,2.5920055134390076,0.42262696091465035,2.4882839421088905
-118.28,34.07,24,3247,1281,2642,1182,2.4632,216700,2.7470389170896783,0.39451801663073605,2.2351945854483923
-118.28,34.07,14,1924,926,2226,792,2.2552,265900,2.4292929292929295,0.4812889812889813,2.8106060606060606
-118.28,34.06,52,936,454,990,354,1.1122,187500,2.6440677966101696,0.48504273504273504,2.7966101694915255
-118.28,34.06,52,1261,616,2309,581,1.6184,225000,2.17039586919105,0.48850118953211735,3.974182444061962
-118.28,34.06,42,2472,1368,3795,1179,1.2254,162500,2.0966921119592876,0.5533980582524272,3.21882951653944
-118.28,34.06,17,2518,1196,3051,1000,1.7199,175000,2.518,0.4749801429706116,3.051
-118.28,34.06,14,1787,853,2251,763,1.1642,400000,2.342070773263434,0.47733631785114716,2.9501965923984272
-118.28,34.05,44,1273,474,1754,460,1.6037,275000,2.767391304347826,0.3723487824037706,3.8130434782608695
-118.28,34.05,41,1788,774,2931,702,1.4413,158900,2.547008547008547,0.43288590604026844,4.1752136752136755
-118.28,34.05,31,1525,730,2510,652,1.6355,162500,2.338957055214724,0.4786885245901639,3.8496932515337425
-118.28,34.05,28,1306,637,2079,598,1.4615,275000,2.1839464882943145,0.4877488514548239,3.4765886287625416
-118.28,34.04,48,1521,513,1772,458,2.2232,162500,3.3209606986899565,0.33727810650887574,3.868995633187773
-118.28,34.04,39,1155,433,1857,424,2.1696,153400,2.724056603773585,0.3748917748917749,4.379716981132075
-118.28,34.04,25,1582,780,2390,719,1.4167,200000,2.200278164116829,0.49304677623261695,3.3240611961057023
-118.28,34.04,20,1193,454,1880,453,2.1806,180000,2.6335540838852096,0.38055322715842416,4.150110375275938
-118.28,34.04,19,460,241,890,229,1.6089,162500,2.0087336244541483,0.5239130434782608,3.88646288209607
-118.28,34.03,45,943,289,953,238,2.0673,151600,3.96218487394958,0.3064687168610817,4.004201680672269
-118.28,34.03,41,1933,791,3121,719,1.8539,147500,2.6884561891515992,0.4092084842214175,4.340751043115438
-118.28,34.03,25,1407,550,1193,472,1.2989,225000,2.9809322033898304,0.39090262970859985,2.527542372881356
-118.28,34.02,52,281,103,470,96,1.9375,38800,2.9270833333333335,0.3665480427046263,4.895833333333333
-118.28,34.02,46,1098,426,1510,374,2.1382,156300,2.935828877005348,0.3879781420765027,4.037433155080214
-118.28,34.01,50,2601,794,3080,770,1.8656,122900,3.377922077922078,0.30526720492118414,4.0
-118.28,34.01,46,441,167,621,144,1.8824,162500,3.0625,0.3786848072562358,4.3125
-118.28,34.01,34,2305,775,2450,740,1.7143,132000,3.114864864864865,0.3362255965292842,3.310810810810811
-118.28,34.0,48,1514,376,1353,344,2.1607,96100,4.401162790697675,0.24834874504623514,3.933139534883721
-118.28,34.0,46,1650,463,1992,458,2.3403,114100,3.6026200873362444,0.2806060606060606,4.349344978165939
-118.28,34.0,44,2636,725,2182,651,1.432,124000,4.04915514592934,0.27503793626707135,3.3517665130568357
-118.28,34.0,43,713,245,880,237,1.2065,103600,3.0084388185654007,0.3436185133239832,3.7130801687763713
-118.28,34.0,42,1534,417,1295,380,2.0938,119200,4.036842105263158,0.27183833116036504,3.4078947368421053
-118.28,34.0,38,3335,921,3612,887,2.125,118800,3.7598647125140925,0.27616191904047976,4.072153325817362
-118.28,33.99,52,1283,342,1363,329,2.5848,101900,3.8996960486322187,0.2665627435697584,4.142857142857143
-118.28,33.99,49,2174,481,1861,484,1.7159,95000,4.491735537190083,0.22125114995400183,3.8450413223140494
-118.28,33.99,46,2577,703,2446,687,1.275,98300,3.7510917030567685,0.2727978269305394,3.5604075691411934
-118.28,33.99,46,1211,321,1153,282,1.7849,99300,4.294326241134752,0.26507018992568127,4.088652482269503
-118.28,33.99,38,1454,323,1098,297,1.5109,104000,4.895622895622895,0.2221458046767538,3.696969696969697
-118.28,33.99,37,1971,513,1673,464,1.4625,103000,4.247844827586207,0.2602739726027397,3.605603448275862
-118.28,33.98,47,865,193,782,217,2.2411,93000,3.986175115207373,0.223121387283237,3.6036866359447006
-118.28,33.98,45,1720,416,1382,365,0.9337,92300,4.712328767123288,0.24186046511627907,3.786301369863014
-118.28,33.98,43,1240,312,1100,311,1.575,97500,3.987138263665595,0.25161290322580643,3.536977491961415
-118.28,33.98,39,1306,345,1332,331,1.9564,92200,3.945619335347432,0.26416539050535986,4.02416918429003
-118.28,33.98,19,883,313,726,277,0.9809,121400,3.187725631768953,0.35447338618346547,2.6209386281588447
-118.28,33.97,40,2180,642,2464,631,1.5521,90100,3.4548335974643423,0.2944954128440367,3.9049128367670365
-118.28,33.97,38,1819,497,2110,499,1.6027,97300,3.6452905811623246,0.2732270478284772,4.228456913827655
-118.28,33.97,35,2305,634,1978,568,1.375,100000,4.058098591549296,0.27505422993492407,3.482394366197183
-118.28,33.97,34,2771,802,2782,715,1.6652,99000,3.8755244755244753,0.28942619992782387,3.890909090909091
-118.28,33.97,31,2017,566,2063,521,1.9219,107000,3.871401151631478,0.28061477441745164,3.9596928982725528
-118.28,33.97,31,1068,271,1091,281,1.689,102600,3.800711743772242,0.25374531835205993,3.882562277580071
-118.28,33.96,42,1604,399,1581,387,1.7656,96700,4.144702842377261,0.24875311720698254,4.0852713178294575
-118.28,33.96,42,1206,304,1167,250,1.615,101300,4.824,0.25207296849087896,4.668
-118.28,33.96,41,1175,340,1241,352,1.2273,98400,3.3380681818181817,0.28936170212765955,3.5255681818181817
-118.28,33.96,37,1812,500,1640,447,1.9348,99100,4.053691275167785,0.27593818984547464,3.668903803131991
-118.28,33.96,34,2074,562,1913,514,1.6156,102100,4.035019455252918,0.2709739633558341,3.7217898832684826
-118.28,33.96,23,1983,611,2048,600,1.5313,91400,3.305,0.308119011598588,3.4133333333333336
-118.28,33.95,41,835,208,707,192,1.4103,86200,4.348958333333333,0.24910179640718563,3.6822916666666665
-118.28,33.95,40,2044,538,2150,524,2.1437,94800,3.900763358778626,0.26320939334637966,4.103053435114504
-118.28,33.94,9,456,130,438,114,0.8952,81300,4.0,0.2850877192982456,3.8421052631578947
-118.28,33.94,44,1631,338,1197,355,3.0788,100000,4.594366197183098,0.20723482526057632,3.371830985915493
-118.28,33.94,43,1201,292,840,252,2.7917,105600,4.765873015873016,0.24313072439633637,3.3333333333333335
-118.28,33.93,52,117,33,74,45,0.4999,90600,2.6,0.28205128205128205,1.6444444444444444
-118.28,33.93,45,529,112,448,120,3.5833,90600,4.408333333333333,0.21172022684310018,3.7333333333333334
-118.28,33.93,43,269,74,295,79,2.2969,90600,3.4050632911392404,0.275092936802974,3.7341772151898733
-118.28,33.93,21,847,278,1283,277,1.4329,94100,3.0577617328519855,0.3282172373081464,4.631768953068592
-118.28,33.92,39,1472,302,1036,318,3.0,110000,4.628930817610063,0.20516304347826086,3.257861635220126
-118.28,33.92,39,1274,282,975,277,1.5114,90400,4.59927797833935,0.22135007849293564,3.51985559566787
-118.28,33.92,37,742,151,729,144,3.055,105400,5.152777777777778,0.20350404312668463,5.0625
-118.28,33.92,37,1761,409,1309,357,2.1875,175900,4.932773109243698,0.23225440090857466,3.6666666666666665
-118.28,33.91,41,620,133,642,162,2.6546,159600,3.8271604938271606,0.21451612903225806,3.962962962962963
-118.28,33.88,19,2758,675,2047,591,2.6618,179700,4.666666666666667,0.24474256707759245,3.463620981387479
-118.28,33.85,27,489,98,403,97,5.144,180800,5.041237113402062,0.20040899795501022,4.154639175257732
-118.28,33.83,28,880,168,717,142,4.5469,175700,6.197183098591549,0.19090909090909092,5.049295774647887
-118.28,33.82,30,3615,760,2813,752,5.3849,217700,4.80718085106383,0.21023513139695713,3.7406914893617023
-118.28,33.82,26,4586,1042,3680,1027,4.174,205100,4.465433300876339,0.22721325774095072,3.5832521908471278
-118.28,33.81,29,2755,508,2046,488,5.2034,212400,5.645491803278689,0.18439201451905626,4.192622950819672
-118.28,33.8,38,1471,329,1207,335,4.0,165500,4.391044776119403,0.22365737593473828,3.6029850746268655
-118.28,33.79,36,1989,458,1668,455,3.3009,168000,4.371428571428571,0.2302664655605832,3.665934065934066
-118.28,33.78,37,1212,304,1076,293,3.2115,160100,4.136518771331058,0.2508250825082508,3.6723549488054608
-118.28,33.78,20,2233,591,1915,558,3.2011,169100,4.00179211469534,0.264666368114644,3.431899641577061
-118.28,33.75,21,2442,719,1916,646,1.2276,208300,3.780185758513932,0.29443079443079445,2.9659442724458205
-118.28,33.75,18,393,189,429,188,1.8393,187500,2.0904255319148937,0.48091603053435117,2.2819148936170213
-118.28,33.74,44,1853,556,2090,539,1.8584,248100,3.437847866419295,0.30005396654074473,3.877551020408163
-118.28,33.74,40,1751,512,1939,503,1.5394,200000,3.481113320079523,0.2924043403769275,3.8548707753479126
-118.28,33.74,16,855,271,486,250,0.7591,350000,3.42,0.3169590643274854,1.944
-118.28,33.73,45,2137,559,1550,529,1.9167,227200,4.039697542533081,0.26158165652784277,2.9300567107750473
-118.28,33.73,39,2602,802,2178,737,2.0469,234500,3.5305291723202172,0.30822444273635663,2.955223880597015
-118.28,33.68,8,2842,522,1624,510,3.7282,287500,5.572549019607843,0.1836734693877551,3.184313725490196
-118.29,34.65,18,6893,1372,2837,1221,3.3173,218400,5.645372645372645,0.19904250689104888,2.3235053235053234
-118.29,34.36,34,503,99,275,68,4.5491,375000,7.397058823529412,0.19681908548707752,4.044117647058823
-118.29,34.26,33,3177,713,1845,612,4.008,191100,5.1911764705882355,0.2244255587031791,3.014705882352941
-118.29,34.25,8,5568,1514,3565,1374,3.0795,161500,4.0524017467248905,0.2719109195402299,2.594614264919942
-118.29,34.25,19,1988,594,1399,527,2.4727,175000,3.772296015180266,0.2987927565392354,2.6546489563567364
-118.29,34.18,36,3120,620,1441,612,3.9041,320400,5.098039215686274,0.1987179487179487,2.354575163398693
-118.29,34.17,17,3852,1066,2986,993,2.3482,255400,3.879154078549849,0.2767393561786085,3.0070493454179257
-118.29,34.17,12,2238,682,1882,611,2.9,208300,3.662847790507365,0.30473637176050045,3.0801963993453354
-118.29,34.16,42,413,107,349,107,4.3438,189800,3.8598130841121496,0.25907990314769974,3.2616822429906542
-118.29,34.16,35,1257,318,764,319,3.2083,238000,3.9404388714733543,0.2529832935560859,2.394984326018809
-118.29,34.16,31,1262,338,1019,332,3.7083,241900,3.8012048192771086,0.26782884310618066,3.069277108433735
-118.29,34.11,49,2850,379,1113,380,12.9591,500001,7.5,0.13298245614035087,2.9289473684210527
-118.29,34.11,48,1448,295,681,287,3.2333,436400,5.045296167247387,0.2037292817679558,2.3728222996515678
-118.29,34.11,40,2681,737,1144,669,3.0461,264300,4.007473841554559,0.27489742633345765,1.710014947683109
-118.29,34.11,30,2774,570,1076,580,5.296,500001,4.7827586206896555,0.2054794520547945,1.8551724137931034
-118.29,34.11,24,3696,1125,1685,1031,2.3789,266700,3.5848690591658583,0.30438311688311687,1.6343355965082444
-118.29,34.1,43,1711,443,1190,429,3.5172,265500,3.988344988344988,0.25891291642314435,2.773892773892774
-118.29,34.1,39,631,298,744,274,2.7054,162500,2.302919708029197,0.4722662440570523,2.7153284671532845
-118.29,34.1,39,2196,582,1165,538,2.9417,254200,4.0817843866171,0.2650273224043716,2.1654275092936803
-118.29,34.09,52,1272,322,984,353,1.9063,261600,3.603399433427762,0.2531446540880503,2.7875354107648724
-118.29,34.09,43,1583,658,1941,614,1.9835,225000,2.5781758957654723,0.4156664560960202,3.1612377850162865
-118.29,34.09,39,336,173,586,151,1.8056,262500,2.225165562913907,0.5148809523809523,3.880794701986755
-118.29,34.09,35,2624,1116,3548,1008,2.0132,198400,2.6031746031746033,0.4253048780487805,3.5198412698412698
-118.29,34.09,34,2716,1114,2991,1021,1.7514,187500,2.6601371204701274,0.4101620029455081,2.9294809010773752
-118.29,34.09,29,2240,792,2254,739,2.3317,172500,3.031123139377537,0.3535714285714286,3.0500676589986466
-118.29,34.09,28,1562,648,1974,597,1.9766,112500,2.6164154103852595,0.4148527528809219,3.306532663316583
-118.29,34.08,49,649,315,987,329,1.6806,316700,1.972644376899696,0.48536209553158705,3.0
-118.29,34.08,43,3056,1345,3920,1304,1.925,300000,2.3435582822085887,0.4401178010471204,3.0061349693251533
-118.29,34.08,38,380,130,445,140,1.9286,137500,2.7142857142857144,0.34210526315789475,3.1785714285714284
-118.29,34.08,34,479,182,557,170,1.525,210000,2.8176470588235296,0.37995824634655534,3.276470588235294
-118.29,34.08,23,1864,937,2795,858,1.8495,212500,2.1724941724941726,0.5026824034334764,3.257575757575758
-118.29,34.07,26,2302,1124,2660,1004,2.3567,253100,2.2928286852589643,0.4882710686359687,2.649402390438247
-118.29,34.07,24,4021,1707,3727,1529,1.7365,112500,2.6298234139960757,0.42452126336732154,2.4375408763897974
-118.29,34.07,22,492,269,634,261,1.6406,300000,1.8850574712643677,0.5467479674796748,2.42911877394636
-118.29,34.07,19,3013,1118,2465,1008,2.5386,290600,2.9890873015873014,0.3710587454364421,2.445436507936508
-118.29,34.06,9,1554,815,1704,761,2.0185,141700,2.0420499342969776,0.5244530244530244,2.2391590013140603
-118.29,34.06,46,1759,1012,2716,877,2.1637,350000,2.005701254275941,0.5753268902785673,3.096921322690992
-118.29,34.06,42,3894,2293,6846,2156,1.5553,70000,1.8061224489795917,0.5888546481766821,3.175324675324675
-118.29,34.06,27,2456,1111,4137,1104,1.5954,187500,2.2246376811594204,0.4523615635179153,3.7472826086956523
-118.29,34.06,23,2040,778,2235,697,1.9309,233300,2.926829268292683,0.3813725490196078,3.206599713055954
-118.29,34.05,31,2818,1252,4126,1200,2.053,229200,2.348333333333333,0.44428672817601134,3.4383333333333335
-118.29,34.05,18,3585,1661,5229,1534,1.847,250000,2.337027379400261,0.46331938633193864,3.408735332464146
-118.29,34.04,48,1353,488,1945,487,2.4359,123700,2.7782340862423,0.360679970436068,3.9938398357289526
-118.29,34.04,44,1941,579,2049,535,2.0405,143000,3.62803738317757,0.2982998454404946,3.829906542056075
-118.29,34.04,41,659,291,1224,290,2.0817,132500,2.2724137931034485,0.44157814871016693,4.220689655172414
-118.29,34.04,32,432,182,702,186,2.1471,125000,2.3225806451612905,0.4212962962962963,3.774193548387097
-118.29,34.04,31,700,299,1272,298,2.1542,128100,2.348993288590604,0.42714285714285716,4.268456375838926
-118.29,34.03,42,1680,557,2099,526,1.9167,136400,3.193916349809886,0.33154761904761904,3.9904942965779466
-118.29,34.03,38,1501,437,1777,441,2.0848,135200,3.4036281179138324,0.2911392405063291,4.029478458049887
-118.29,34.03,29,3544,1384,3323,1213,1.0219,258300,2.921681780708986,0.3905191873589165,2.7394888705688376
-118.29,34.03,22,3313,1235,2381,1063,0.7473,168800,3.116650987770461,0.37277392091759737,2.239887111947319
-118.29,34.02,26,2001,582,2044,557,1.1563,118800,3.59245960502693,0.2908545727136432,3.6696588868940756
-118.29,34.02,21,1641,491,1526,453,2.087,141300,3.622516556291391,0.2992078001218769,3.368653421633554
-118.29,34.01,50,2238,673,2247,583,1.6505,125000,3.8387650085763294,0.3007149240393208,3.8542024013722127
-118.29,34.01,42,814,223,511,188,2.3942,123200,4.329787234042553,0.273955773955774,2.7180851063829787
